DRIVER;LONG;LAT;DAY;DAY_CORRIGIDO;03:00:00;TRIP;ID;PR;H;M;S;TIME_ACUM;SPD_MPH;SPD_KMH;ACEL_MS2;HEADING;ALTITUDE_FT;VALID_TIME;TIMESTAMP_GPS;CPOOL;CPOOLING_CHECK;WSB;UMP_YN;UMP;PICK_UP;ACTION;GPS_FILE;CIDADE;BAIRRO;NOME_RUA;HIERARQUIA_CWB;HIERARQUIA_CTB;LIMITE_VEL
A;-49.286154;-25.456788;;21/09/2022;;trip;Atrip;19:09:02;;;1;151;24.28;39.0600;-0.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286107;-25.456700;;21/09/2022;;trip;Atrip;19:09:03;;;1;152;23.74;38.1960;-0.2400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286062;-25.456611;;21/09/2022;;trip;Atrip;19:09:04;;;1;153;24.37;39.2040;0.2800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286016;-25.456522;;21/09/2022;;trip;Atrip;19:09:05;;;1;154;24.90;40.0680;0.2400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285964;-25.456432;;21/09/2022;;trip;Atrip;19:09:06;;;1;155;26.02;41.8680;0.5000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285915;-25.456342;;21/09/2022;;trip;Atrip;19:09:07;;;1;156;25.08;40.3560;-0.4200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285868;-25.456264;;21/09/2022;;trip;Atrip;19:09:08;;;1;157;22.69;36.5040;-1.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285829;-25.456193;;21/09/2022;;trip;Atrip;19:09:09;;;1;158;20.32;32.6880;-1.0600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285795;-25.456126;;21/09/2022;;trip;Atrip;19:09:10;;;1;159;19.17;30.8520;-0.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285765;-25.456066;;21/09/2022;;trip;Atrip;19:09:11;;;1;160;16.60;26.7120;-1.1500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285743;-25.456029;;21/09/2022;;trip;Atrip;19:09:12;;;1;161;12.44;20.0160;-1.8600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285726;-25.455993;;21/09/2022;;trip;Atrip;19:09:13;;;1;162;11.03;17.7480;-0.6300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285710;-25.455968;;21/09/2022;;trip;Atrip;19:09:14;;;1;163;7.92;12.7440;-1.3900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285701;-25.455966;;21/09/2022;;trip;Atrip;19:09:15;;;1;164;2.93;4.7160;-2.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285696;-25.455958;;21/09/2022;;trip;Atrip;19:09:16;;;1;165;3.42;5.5080;0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285700;-25.455958;;21/09/2022;;trip;Atrip;19:09:17;;;1;166;0.00;0.0000;-1.5300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285703;-25.455958;;21/09/2022;;trip;Atrip;19:09:18;;;1;167;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285704;-25.455956;;21/09/2022;;trip;Atrip;19:09:19;;;1;168;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285704;-25.455954;;21/09/2022;;trip;Atrip;19:09:20;;;1;169;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285705;-25.455953;;21/09/2022;;trip;Atrip;19:09:21;;;1;170;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285708;-25.455949;;21/09/2022;;trip;Atrip;19:09:22;;;1;171;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285703;-25.455935;;21/09/2022;;trip;Atrip;19:09:23;;;1;172;3.45;5.5440;1.5400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285705;-25.455917;;21/09/2022;;trip;Atrip;19:09:24;;;1;173;3.42;5.5080;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285709;-25.455893;;21/09/2022;;trip;Atrip;19:09:25;;;1;174;5.53;8.8920;0.9400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285714;-25.455860;;21/09/2022;;trip;Atrip;19:09:26;;;1;175;7.74;12.4560;0.9900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285711;-25.455811;;21/09/2022;;trip;Atrip;19:09:27;;;1;176;10.22;16.4520;1.1100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285697;-25.455747;;21/09/2022;;trip;Atrip;19:09:28;;;1;177;13.54;21.7800;1.4800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285663;-25.455660;;21/09/2022;;trip;Atrip;19:09:29;;;1;178;17.97;28.9080;1.9800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285596;-25.455551;;21/09/2022;;trip;Atrip;19:09:30;;;1;179;21.88;35.2080;1.7500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285548;-25.455441;;21/09/2022;;trip;Atrip;19:09:31;;;1;180;24.12;38.8080;1.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285495;-25.455336;;21/09/2022;;trip;Atrip;19:09:32;;;1;181;25.66;41.2920;0.6900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285443;-25.455227;;21/09/2022;;trip;Atrip;19:09:33;;;1;182;27.01;43.4520;0.6000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285393;-25.455121;;21/09/2022;;trip;Atrip;19:09:34;;;1;183;26.31;42.3360;-0.3100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285341;-25.455019;;21/09/2022;;trip;Atrip;19:09:35;;;1;184;25.73;41.4000;-0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285290;-25.454917;;21/09/2022;;trip;Atrip;19:09:36;;;1;185;26.24;42.2280;0.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285237;-25.454815;;21/09/2022;;trip;Atrip;19:09:37;;;1;186;26.20;42.1560;-0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285189;-25.454717;;21/09/2022;;trip;Atrip;19:09:38;;;1;187;25.60;41.1840;-0.2700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285143;-25.454618;;21/09/2022;;trip;Atrip;19:09:39;;;1;188;25.42;40.8960;-0.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285099;-25.454526;;21/09/2022;;trip;Atrip;19:09:40;;;1;189;23.63;38.0160;-0.8000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285059;-25.454438;;21/09/2022;;trip;Atrip;19:09:41;;;1;190;22.13;35.6040;-0.6700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285025;-25.454358;;21/09/2022;;trip;Atrip;19:09:42;;;1;191;20.20;32.5080;-0.8600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284994;-25.454288;;21/09/2022;;trip;Atrip;19:09:43;;;1;192;17.47;28.1160;-1.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284966;-25.454227;;21/09/2022;;trip;Atrip;19:09:44;;;1;193;16.62;26.7480;-0.3800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284943;-25.454178;;21/09/2022;;trip;Atrip;19:09:45;;;1;194;13.31;21.4200;-1.4800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284924;-25.454153;;21/09/2022;;trip;Atrip;19:09:46;;;1;195;9.60;15.4440;-1.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284910;-25.454134;;21/09/2022;;trip;Atrip;19:09:48;;;2;197;2.19;3.5280;-1.6550;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284913;-25.454133;;21/09/2022;;trip;Atrip;19:09:49;;;1;198;1.50;2.4120;-0.3100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284920;-25.454130;;21/09/2022;;trip;Atrip;19:09:50;;;1;199;2.75;4.4280;0.5600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284920;-25.454130;;21/09/2022;;trip;Atrip;19:09:50;;;0;199;2.75;4.4280;0.5600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284922;-25.454105;;21/09/2022;;trip;Atrip;19:09:52;;;2;201;6.35;10.2240;0.8050;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284916;-25.454075;;21/09/2022;;trip;Atrip;19:09:53;;;1;202;7.32;11.7720;0.4300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284916;-25.454075;;21/09/2022;;trip;Atrip;19:09:53;;;0;202;7.32;11.7720;0.4300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284923;-25.454014;;21/09/2022;;trip;Atrip;19:09:55;;;2;204;8.68;13.9680;0.3050;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284919;-25.453978;;21/09/2022;;trip;Atrip;19:09:56;;;1;205;8.93;14.3640;0.1100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284913;-25.453940;;21/09/2022;;trip;Atrip;19:09:57;;;1;206;9.60;15.4440;0.3000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284893;-25.453891;;21/09/2022;;trip;Atrip;19:09:58;;;1;207;11.57;18.6120;0.8800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284854;-25.453828;;21/09/2022;;trip;Atrip;19:09:59;;;1;208;15.42;24.8040;1.7200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284808;-25.453760;;21/09/2022;;trip;Atrip;19:10:00;;;1;209;16.44;26.4600;0.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284760;-25.453688;;21/09/2022;;trip;Atrip;19:10:01;;;1;210;17.52;28.1880;0.4800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284726;-25.453615;;21/09/2022;;trip;Atrip;19:10:02;;;1;211;18.30;29.4480;0.3500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284691;-25.453534;;21/09/2022;;trip;Atrip;19:10:03;;;1;212;19.22;30.9240;0.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284659;-25.453447;;21/09/2022;;trip;Atrip;19:10:04;;;1;213;20.25;32.5800;0.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284628;-25.453351;;21/09/2022;;trip;Atrip;19:10:05;;;1;214;20.83;33.5160;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284598;-25.453258;;21/09/2022;;trip;Atrip;19:10:06;;;1;215;21.57;34.7040;0.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284560;-25.453157;;21/09/2022;;trip;Atrip;19:10:07;;;1;216;22.73;36.5760;0.5200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284531;-25.453057;;21/09/2022;;trip;Atrip;19:10:08;;;1;217;23.54;37.8720;0.3600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284508;-25.452947;;21/09/2022;;trip;Atrip;19:10:09;;;1;218;26.33;42.3720;1.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284489;-25.452832;;21/09/2022;;trip;Atrip;19:10:10;;;1;219;26.38;42.4440;0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284474;-25.452720;;21/09/2022;;trip;Atrip;19:10:11;;;1;220;25.86;41.6160;-0.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284471;-25.452611;;21/09/2022;;trip;Atrip;19:10:12;;;1;221;26.76;43.0560;0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284472;-25.452505;;21/09/2022;;trip;Atrip;19:10:13;;;1;222;27.07;43.5600;0.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284479;-25.452400;;21/09/2022;;trip;Atrip;19:10:14;;;1;223;26.85;43.2000;-0.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284500;-25.452296;;21/09/2022;;trip;Atrip;19:10:15;;;1;224;27.63;44.4600;0.3500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284519;-25.452187;;21/09/2022;;trip;Atrip;19:10:16;;;1;225;28.53;45.9000;0.4000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284542;-25.452072;;21/09/2022;;trip;Atrip;19:10:17;;;1;226;28.33;45.5760;-0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284562;-25.451956;;21/09/2022;;trip;Atrip;19:10:18;;;1;227;28.44;45.7560;0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284586;-25.451840;;21/09/2022;;trip;Atrip;19:10:19;;;1;228;28.80;46.3320;0.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284621;-25.451728;;21/09/2022;;trip;Atrip;19:10:20;;;1;229;28.48;45.8280;-0.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284656;-25.451617;;21/09/2022;;trip;Atrip;19:10:21;;;1;230;28.33;45.5760;-0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284694;-25.451506;;21/09/2022;;trip;Atrip;19:10:22;;;1;231;28.93;46.5480;0.2700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284734;-25.451400;;21/09/2022;;trip;Atrip;19:10:23;;;1;232;28.21;45.3960;-0.3200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284783;-25.451298;;21/09/2022;;trip;Atrip;19:10:24;;;1;233;27.72;44.6040;-0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284832;-25.451196;;21/09/2022;;trip;Atrip;19:10:25;;;1;234;27.79;44.7120;0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284832;-25.451196;;21/09/2022;;trip;Atrip;19:10:26;;;1;235;27.79;44.7120;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284934;-25.450997;;21/09/2022;;trip;Atrip;19:10:27;;;1;236;26.71;42.9840;-0.4800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.284985;-25.450904;;21/09/2022;;trip;Atrip;19:10:28;;;1;237;25.01;40.2480;-0.7600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285024;-25.450814;;21/09/2022;;trip;Atrip;19:10:29;;;1;238;23.67;38.0880;-0.6000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285064;-25.450731;;21/09/2022;;trip;Atrip;19:10:30;;;1;239;21.68;34.8840;-0.8900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285099;-25.450648;;21/09/2022;;trip;Atrip;19:10:31;;;1;240;21.90;35.2440;0.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285137;-25.450560;;21/09/2022;;trip;Atrip;19:10:32;;;1;241;23.49;37.8000;0.7100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285179;-25.450466;;21/09/2022;;trip;Atrip;19:10:33;;;1;242;24.77;39.8520;0.5700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285223;-25.450367;;21/09/2022;;trip;Atrip;19:10:34;;;1;243;26.22;42.1920;0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285269;-25.450266;;21/09/2022;;trip;Atrip;19:10:35;;;1;244;27.27;43.8840;0.4700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285315;-25.450165;;21/09/2022;;trip;Atrip;19:10:36;;;1;245;27.61;44.4240;0.1500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285363;-25.450068;;21/09/2022;;trip;Atrip;19:10:37;;;1;246;26.29;42.3000;-0.5900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285413;-25.449972;;21/09/2022;;trip;Atrip;19:10:38;;;1;247;26.85;43.2000;0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285465;-25.449872;;21/09/2022;;trip;Atrip;19:10:39;;;1;248;27.43;44.1360;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285513;-25.449768;;21/09/2022;;trip;Atrip;19:10:40;;;1;249;27.07;43.5600;-0.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285557;-25.449669;;21/09/2022;;trip;Atrip;19:10:41;;;1;250;25.91;41.6880;-0.5200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285607;-25.449579;;21/09/2022;;trip;Atrip;19:10:42;;;1;251;24.45;39.3480;-0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285655;-25.449493;;21/09/2022;;trip;Atrip;19:10:43;;;1;252;23.63;38.0160;-0.3700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285694;-25.449410;;21/09/2022;;trip;Atrip;19:10:44;;;1;253;22.17;35.6760;-0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285727;-25.449333;;21/09/2022;;trip;Atrip;19:10:45;;;1;254;20.99;33.7680;-0.5300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285757;-25.449265;;21/09/2022;;trip;Atrip;19:10:46;;;1;255;18.88;30.3840;-0.9400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285789;-25.449215;;21/09/2022;;trip;Atrip;19:10:47;;;1;256;13.78;22.1760;-2.2800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285819;-25.449177;;21/09/2022;;trip;Atrip;19:10:48;;;1;257;11.57;18.6120;-0.9900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285843;-25.449138;;21/09/2022;;trip;Atrip;19:10:49;;;1;258;11.25;18.1080;-0.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285860;-25.449093;;21/09/2022;;trip;Atrip;19:10:50;;;1;259;13.42;21.6000;0.9700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285877;-25.449043;;21/09/2022;;trip;Atrip;19:10:51;;;1;260;13.54;21.7800;0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285896;-25.449010;;21/09/2022;;trip;Atrip;19:10:52;;;1;261;9.35;15.0480;-1.8700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285909;-25.448979;;21/09/2022;;trip;Atrip;19:10:53;;;1;262;8.77;14.1120;-0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285923;-25.448949;;21/09/2022;;trip;Atrip;19:10:54;;;1;263;8.32;13.3920;-0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285935;-25.448918;;21/09/2022;;trip;Atrip;19:10:55;;;1;264;9.42;15.1560;0.4900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285942;-25.448876;;21/09/2022;;trip;Atrip;19:10:56;;;1;265;10.90;17.5320;0.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285950;-25.448823;;21/09/2022;;trip;Atrip;19:10:57;;;1;266;13.07;21.0240;0.9700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285964;-25.448766;;21/09/2022;;trip;Atrip;19:10:58;;;1;267;14.41;23.1840;0.6000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285992;-25.448703;;21/09/2022;;trip;Atrip;19:10:59;;;1;268;17.65;28.4040;1.4500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286019;-25.448625;;21/09/2022;;trip;Atrip;19:11:00;;;1;269;19.29;31.0320;0.7300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286056;-25.448548;;21/09/2022;;trip;Atrip;19:11:01;;;1;270;20.41;32.8320;0.5000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286099;-25.448467;;21/09/2022;;trip;Atrip;19:11:02;;;1;271;21.77;35.0280;0.6100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286146;-25.448378;;21/09/2022;;trip;Atrip;19:11:03;;;1;272;23.76;38.2320;0.8900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286194;-25.448284;;21/09/2022;;trip;Atrip;19:11:04;;;1;273;23.78;38.2680;0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286242;-25.448194;;21/09/2022;;trip;Atrip;19:11:05;;;1;274;24.41;39.2760;0.2800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286290;-25.448109;;21/09/2022;;trip;Atrip;19:11:06;;;1;275;22.82;36.7200;-0.7100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286326;-25.448040;;21/09/2022;;trip;Atrip;19:11:07;;;1;276;17.72;28.5120;-2.2800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286348;-25.447989;;21/09/2022;;trip;Atrip;19:11:08;;;1;277;14.19;22.8240;-1.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286368;-25.447928;;21/09/2022;;trip;Atrip;19:11:09;;;1;278;14.77;23.7600;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286390;-25.447866;;21/09/2022;;trip;Atrip;19:11:10;;;1;279;15.37;24.7320;0.2700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286418;-25.447801;;21/09/2022;;trip;Atrip;19:11:11;;;1;280;17.41;28.0080;0.9100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286458;-25.447733;;21/09/2022;;trip;Atrip;19:11:12;;;1;281;19.02;30.6000;0.7200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286505;-25.447655;;21/09/2022;;trip;Atrip;19:11:13;;;1;282;21.17;34.0560;0.9600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286557;-25.447553;;21/09/2022;;trip;Atrip;19:11:14;;;1;283;27.21;43.7760;2.7000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286617;-25.447468;;21/09/2022;;trip;Atrip;19:11:15;;;1;284;25.66;41.2920;-0.6900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286678;-25.447384;;21/09/2022;;trip;Atrip;19:11:16;;;1;285;24.79;39.8880;-0.3900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286728;-25.447297;;21/09/2022;;trip;Atrip;19:11:17;;;1;286;23.56;37.9080;-0.5500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286768;-25.447216;;21/09/2022;;trip;Atrip;19:11:18;;;1;287;22.11;35.5680;-0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286800;-25.447141;;21/09/2022;;trip;Atrip;19:11:19;;;1;288;20.85;33.5520;-0.5600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286792;-25.447077;;21/09/2022;;trip;Atrip;19:11:20;;;1;289;16.44;26.4600;-1.9700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286725;-25.447029;;21/09/2022;;trip;Atrip;19:11:21;;;1;290;14.21;22.8600;-1.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286574;-25.447000;;21/09/2022;;trip;Atrip;19:11:22;;;1;291;23.52;37.8360;4.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286430;-25.446934;;21/09/2022;;trip;Atrip;19:11:23;;;1;292;29.02;46.6920;2.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286291;-25.446886;;21/09/2022;;trip;Atrip;19:11:24;;;1;293;28.08;45.1800;-0.4200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286163;-25.446839;;21/09/2022;;trip;Atrip;19:11:25;;;1;294;26.36;42.4080;-0.7700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.286044;-25.446793;;21/09/2022;;trip;Atrip;19:11:26;;;1;295;26.80;43.1280;0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285919;-25.446746;;21/09/2022;;trip;Atrip;19:11:27;;;1;296;26.74;43.0200;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285800;-25.446699;;21/09/2022;;trip;Atrip;19:11:28;;;1;297;27.14;43.6680;0.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285683;-25.446656;;21/09/2022;;trip;Atrip;19:11:29;;;1;298;27.45;44.1720;0.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.285565;-25.446610;;21/09/2022;;trip;Atrip;19:11:30;;;1;299;26.51;42.6600;-0.4200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
